"Section:PL-Facilities Management, Integration with Monitoring Systems (2 Reqs)"
713688,Low,,Provide the ability to connect to building or equipment monitoring systems.
713689,Low,,Provide the ability to generate work orders automatically based on input from a monitoring system according to user defined  business rules.
