"Section:PL-Pavement Management, Maintenance History (1 Reqs)"
714842,High,,"Integrate with the highway maintenance management function and the transportation asset inventory function to view, retrieve  and utilize in analysis maintenance activities performed for an asset. Information will include activity performed, location, date of  activity and fully loaded cost including labor, equipment and materials. Information will include both internally performed activities  and contract maintenance work."
