"Section:PL-Transportation Asset Inventory, Utilities (6 Reqs)"
717402,Medium,,Capture and track utility assets owned and/or operated by the Division of Natural Resources at Cass Scenic Railroad Park and  other DNR facilities.
717403,Medium,,Store filtration systems.
717404,Medium,,Store pumping stations.
717405,Medium,,Store pipes.
717406,Medium,,Store valves.
717407,Medium,,Store pumps.
