"Section:FIN-Debt Management, Capital Leases (3 Reqs)"
707241,Medium,,Track Capital Leases including: Principal.
707242,Medium,,Track Capital Leases including: Interest.
707243,Medium,,Identify Revenue Bonds supported by Capital Leases.
