"Section:PL-Right-of-Way and Utilities, Document Management Integration (1 Reqs)"
716394,High,,"Integrate with WVDOT EMC Application Xtender to link to, store and display various types of documents related to the  acquisition of a parcel or a utility relocation for transportation projects."
