"Section:FIN-Debt Management, Federal Reimbursement (3 Reqs)"
707244,Medium,,Track Projects funded by bonds.
707245,High,,Apply Federal reimbursement of bond funded project costs to the Revenue Bond as a Bond repayment.
707246,Medium,,Apply interest payments from the Federal Government for Federally supported bonds (e.g. Build America Bonds) to Debt Service  accounts.
