"Section:FIN-Investment Accounting, Agency Investment Withdraw (3 Reqs)"
707996,High,,Provide agencies with an online screen to request that the Treasurer withdraw all or a portion of their investment.
707997,High,,Route the agency request to the Treasurer through automated workflow.
707998,High,,Allow investment summary fund cash account to temporarily go negative.
