"Section:SW-Reporting and Business Intelligence, Performance Management Analytics (3 Reqs)"
718519,Medium,,"Provide at a range of performance management analytical functions, capabilities, reports and queries."
718520,Medium,,Provide ability to track data by user-defined performance indicators.
718521,Medium,,Provide ability to interactively analyze activity-based information.
