"Section:PL-Transportation Asset Inventory, Asset Inventory - All Assets (2 Reqs)"
717106,High,,Allow system to store an inventory of various unique assets of different asset types.
717107,High,,"Identify the location of an asset on the transportation network through multiple location referencing schemes, including linear  referencing and geo-referencing."
