"Section:PL-Safety Management, Current or Proposed Construction Projects (2 Reqs)"
716877,Medium,,"Integrate with the ERP project management function, WVDOT Primavera application and WVDOT Construction Management  application (SiteManager or other) to obtain and display information about current or in progress construction projects."
716878,Medium,,Identify any construction projects in progress at the time of a crash event.
